"Year","Category","Nominee","Won"
1972,"COSTUME DESIGN","Young Winston","no"
1972,"DIRECTING","Cabaret","yes"
1972,"DIRECTING","Deliverance","no"
1972,"DIRECTING","The Emigrants","no"
1972,"DIRECTING","The Godfather","no"
1972,"DIRECTING","Sleuth","no"
1972,"FILM EDITING","Cabaret","yes"
1972,"FILM EDITING","Deliverance","no"
1972,"FILM EDITING","The Godfather","no"
1972,"FILM EDITING","The Hot Rock","no"
1972,"FILM EDITING","The Poseidon Adventure","no"
1972,"BEST PICTURE","Cabaret","no"
1972,"BEST PICTURE","Deliverance","no"
1972,"BEST PICTURE","The Emigrants","no"
1972,"BEST PICTURE","The Godfather","yes"
1972,"BEST PICTURE","Sounder","no"
1973,"ACTOR IN A LEADING ROLE","Last Tango in Paris","no"
1973,"ACTOR IN A LEADING ROLE","Save the Tiger","yes"
1973,"ACTOR IN A LEADING ROLE","The Last Detail","no"
1973,"ACTOR IN A LEADING ROLE","Serpico","no"
1973,"ACTOR IN A LEADING ROLE","The Sting","no"
1973,"ACTOR IN A SUPPORTING ROLE","Bang the Drum Slowly","no"
1973,"ACTOR IN A SUPPORTING ROLE","Save the Tiger","no"
1973,"ACTOR IN A SUPPORTING ROLE","The Paper Chase","yes"
1973,"ACTOR IN A SUPPORTING ROLE","The Exorcist","no"
1973,"ACTOR IN A SUPPORTING ROLE","The Last Detail","no"
1973,"ACTRESS IN A LEADING ROLE","The Exorcist","no"
1973,"ACTRESS IN A LEADING ROLE","A Touch of Class","yes"
1973,"ACTRESS IN A LEADING ROLE","Cinderella Liberty","no"
1973,"ACTRESS IN A LEADING ROLE","The Way We Were","no"
1973,"ACTRESS IN A LEADING ROLE","Summer Wishes; Winter Dreams","no"
1973,"ACTRESS IN A SUPPORTING ROLE","The Exorcist","no"
1973,"ACTRESS IN A SUPPORTING ROLE","American Graffiti","no"
1973,"ACTRESS IN A SUPPORTING ROLE","Paper Moon","no"
1973,"ACTRESS IN A SUPPORTING ROLE","Paper Moon","yes"
1973,"ACTRESS IN A SUPPORTING ROLE","Summer Wishes; Winter Dreams","no"
1973,"CINEMATOGRAPHY","Cries and Whispers","yes"
1973,"CINEMATOGRAPHY","The Exorcist","no"
1973,"CINEMATOGRAPHY","Jonathan Livingston Seagull","no"
1973,"CINEMATOGRAPHY","The Sting","no"
1973,"CINEMATOGRAPHY","The Way We Were","no"
1973,"COSTUME DESIGN","Cries and Whispers","no"
1973,"COSTUME DESIGN","Ludwig","no"
1973,"COSTUME DESIGN","The Sting","yes"
1973,"COSTUME DESIGN","Tom Sawyer","no"
1973,"COSTUME DESIGN","The Way We Were","no"
1973,"DIRECTING","American Graffiti","no"
1973,"DIRECTING","Cries and Whispers","no"
1973,"DIRECTING","The Exorcist","no"
1973,"DIRECTING","Last Tango in Paris","no"
1973,"DIRECTING","The Sting","yes"
1973,"FILM EDITING","American Graffiti","no"
1973,"FILM EDITING","The Day of the Jackal","no"
1973,"FILM EDITING","The Exorcist","no"
1973,"FILM EDITING","Jonathan Livingston Seagull","no"
1973,"FILM EDITING","The Sting","yes"
1973,"BEST PICTURE","American Graffiti","no"
1973,"BEST PICTURE","Cries and Whispers","no"
1973,"BEST PICTURE","The Exorcist","no"
1973,"BEST PICTURE","The Sting","yes"
1973,"BEST PICTURE","A Touch of Class","no"
1974,"ACTOR IN A LEADING ROLE","Harry and Tonto","yes"
1974,"ACTOR IN A LEADING ROLE","Murder on the Orient Express","no"
1974,"ACTOR IN A LEADING ROLE","Lenny","no"
1974,"ACTOR IN A LEADING ROLE","Chinatown","no"
1974,"ACTOR IN A LEADING ROLE","The Godfather Part II","no"
1974,"ACTOR IN A SUPPORTING ROLE","The Towering Inferno","no"
1974,"ACTOR IN A SUPPORTING ROLE","Thunderbolt and Lightfoot","no"
1974,"ACTOR IN A SUPPORTING ROLE","The Godfather Part II","yes"
1974,"ACTOR IN A SUPPORTING ROLE","The Godfather Part II","no"
1974,"ACTOR IN A SUPPORTING ROLE","The Godfather Part II","no"
1974,"ACTRESS IN A LEADING ROLE","Alice Doesn't Live Here Anymore","yes"
1974,"ACTRESS IN A LEADING ROLE","Claudine","no"
1974,"ACTRESS IN A LEADING ROLE","Chinatown","no"
1974,"ACTRESS IN A LEADING ROLE","Lenny","no"
1974,"ACTRESS IN A LEADING ROLE","A Woman under the Influence","no"
1974,"ACTRESS IN A SUPPORTING ROLE","Murder on the Orient Express","yes"
1974,"ACTRESS IN A SUPPORTING ROLE","Day for Night","no"
1974,"ACTRESS IN A SUPPORTING ROLE","Blazing Saddles","no"
1974,"ACTRESS IN A SUPPORTING ROLE","Alice Doesn't Live Here Anymore","no"
1974,"ACTRESS IN A SUPPORTING ROLE","The Godfather Part II","no"
1974,"CINEMATOGRAPHY","Chinatown","no"
1974,"CINEMATOGRAPHY","Earthquake","no"
1974,"CINEMATOGRAPHY","Lenny","no"
1974,"CINEMATOGRAPHY","Murder on the Orient Express","no"
1974,"CINEMATOGRAPHY","The Towering Inferno","yes"
1974,"COSTUME DESIGN","Chinatown","no"
1974,"COSTUME DESIGN","Daisy Miller","no"
1974,"COSTUME DESIGN","The Godfather Part II","no"
1974,"COSTUME DESIGN","The Great Gatsby","yes"
1974,"COSTUME DESIGN","Murder on the Orient Express","no"
1974,"DIRECTING","Chinatown","no"
1974,"DIRECTING","Day for Night","no"
1974,"DIRECTING","The Godfather Part II","yes"
1974,"DIRECTING","Lenny","no"
1974,"DIRECTING","A Woman under the Influence","no"
1974,"FILM EDITING","Blazing Saddles","no"
1974,"FILM EDITING","Chinatown","no"
1974,"FILM EDITING","Earthquake","no"
1974,"FILM EDITING","The Longest Yard","no"
1974,"FILM EDITING","The Towering Inferno","yes"
1974,"BEST PICTURE","Chinatown","no"
1974,"BEST PICTURE","The Conversation","no"
1974,"BEST PICTURE","The Godfather Part II","yes"
1974,"BEST PICTURE","Lenny","no"
1974,"BEST PICTURE","The Towering Inferno","no"
1975,"ACTOR IN A LEADING ROLE","The Sunshine Boys","no"
1975,"ACTOR IN A LEADING ROLE","One Flew over the Cuckoo's Nest","yes"
1975,"ACTOR IN A LEADING ROLE","Dog Day Afternoon","no"
1975,"ACTOR IN A LEADING ROLE","The Man in the Glass Booth","no"
1975,"ACTOR IN A LEADING ROLE","Give 'em Hell; Harry!","no"
1975,"ACTOR IN A SUPPORTING ROLE","The Sunshine Boys","yes"
1975,"ACTOR IN A SUPPORTING ROLE","One Flew over the Cuckoo's Nest","no"
1975,"ACTOR IN A SUPPORTING ROLE","The Day of the Locust","no"
1975,"ACTOR IN A SUPPORTING ROLE","Dog Day Afternoon","no"
1975,"ACTOR IN A SUPPORTING ROLE","Shampoo","no"
1975,"ACTRESS IN A LEADING ROLE","The Story of Adele H.","no"
1975,"ACTRESS IN A LEADING ROLE","Tommy","no"
1975,"ACTRESS IN A LEADING ROLE","One Flew over the Cuckoo's Nest","yes"
1975,"ACTRESS IN A LEADING ROLE","Hedda","no"
1975,"ACTRESS IN A LEADING ROLE","Hester Street","no"
1975,"ACTRESS IN A SUPPORTING ROLE","Nashville","no"
1975,"ACTRESS IN A SUPPORTING ROLE","Shampoo","yes"
1975,"ACTRESS IN A SUPPORTING ROLE","Farewell; My Lovely","no"
1975,"ACTRESS IN A SUPPORTING ROLE","Nashville","no"
1975,"ACTRESS IN A SUPPORTING ROLE","Jacqueline Susann's Once Is Not Enough","no"
1975,"CINEMATOGRAPHY","Barry Lyndon","yes"
1975,"CINEMATOGRAPHY","The Day of the Locust","no"
1975,"CINEMATOGRAPHY","Funny Lady","no"
1975,"CINEMATOGRAPHY","The Hindenburg","no"
1975,"CINEMATOGRAPHY","One Flew over the Cuckoo's Nest","no"
1975,"COSTUME DESIGN","Barry Lyndon","yes"
1975,"COSTUME DESIGN","The Four Musketeers","no"
1975,"COSTUME DESIGN","Funny Lady","no"
1975,"COSTUME DESIGN","The Magic Flute","no"
1975,"COSTUME DESIGN","The Man Who Would Be King","no"
1975,"DIRECTING","Amarcord","no"
1975,"DIRECTING","Barry Lyndon","no"
1975,"DIRECTING","Dog Day Afternoon","no"
1975,"DIRECTING","Nashville","no"
1975,"DIRECTING","One Flew over the Cuckoo's Nest","yes"
1975,"FILM EDITING","Dog Day Afternoon","no"
1975,"FILM EDITING","Jaws","yes"
1975,"FILM EDITING","The Man Who Would Be King","no"
1975,"FILM EDITING","One Flew over the Cuckoo's Nest","no"
1975,"FILM EDITING","Three Days of the Condor","no"
1975,"BEST PICTURE","Barry Lyndon","no"
1975,"BEST PICTURE","Dog Day Afternoon","no"
1975,"BEST PICTURE","Jaws","no"
1975,"BEST PICTURE","Nashville","no"
1975,"BEST PICTURE","One Flew over the Cuckoo's Nest","yes"
1976,"ACTOR IN A LEADING ROLE","Taxi Driver","no"
1976,"ACTOR IN A LEADING ROLE","Network","yes"
1976,"ACTOR IN A LEADING ROLE","Seven Beauties","no"
1976,"ACTOR IN A LEADING ROLE","Network","no"
1976,"ACTOR IN A LEADING ROLE","Rocky","no"
1976,"ACTOR IN A SUPPORTING ROLE","Network","no"
1976,"ACTOR IN A SUPPORTING ROLE","Rocky","no"
1976,"ACTOR IN A SUPPORTING ROLE","Marathon Man","no"
1976,"ACTOR IN A SUPPORTING ROLE","All the President's Men","yes"
1976,"ACTOR IN A SUPPORTING ROLE","Rocky","no"
1976,"ACTRESS IN A LEADING ROLE","Cousin; Cousine","no"
1976,"ACTRESS IN A LEADING ROLE","Network","yes"
1976,"ACTRESS IN A LEADING ROLE","Rocky","no"
1976,"ACTRESS IN A LEADING ROLE","Carrie","no"
1976,"ACTRESS IN A LEADING ROLE","Face to Face","no"
1976,"ACTRESS IN A SUPPORTING ROLE","All the President's Men","no"
1976,"ACTRESS IN A SUPPORTING ROLE","Taxi Driver","no"
1976,"ACTRESS IN A SUPPORTING ROLE","Voyage of the Damned","no"
1976,"ACTRESS IN A SUPPORTING ROLE","Carrie","no"
1976,"ACTRESS IN A SUPPORTING ROLE","Network","yes"
1976,"CINEMATOGRAPHY","Bound for Glory","yes"
1976,"CINEMATOGRAPHY","King Kong","no"
1976,"CINEMATOGRAPHY","Logan's Run","no"
1976,"CINEMATOGRAPHY","Network","no"
1976,"CINEMATOGRAPHY","A Star Is Born","no"
1976,"COSTUME DESIGN","Bound for Glory","no"
1976,"COSTUME DESIGN","Fellini's Casanova","yes"
1976,"COSTUME DESIGN","The Incredible Sarah","no"
1976,"COSTUME DESIGN","The Passover Plot","no"
1976,"COSTUME DESIGN","The Seven-per-cent Solution","no"
1976,"DIRECTING","All the President's Men","no"
1976,"DIRECTING","Face to Face","no"
1976,"DIRECTING","Network","no"
1976,"DIRECTING","Rocky","yes"
1976,"DIRECTING","Seven Beauties","no"
1976,"FILM EDITING","All the President's Men","no"
1976,"FILM EDITING","Bound for Glory","no"
1976,"FILM EDITING","Network","no"
1976,"FILM EDITING","Rocky","yes"
1976,"FILM EDITING","Two-Minute Warning","no"
1976,"BEST PICTURE","All the President's Men","no"
1976,"BEST PICTURE","Bound for Glory","no"
1976,"BEST PICTURE","Network","no"
1976,"BEST PICTURE","Rocky","yes"
1976,"BEST PICTURE","Taxi Driver","no"
1977,"ACTOR IN A LEADING ROLE","Annie Hall","no"
1977,"ACTOR IN A LEADING ROLE","Equus","no"
1977,"ACTOR IN A LEADING ROLE","The Goodbye Girl","yes"
1977,"ACTOR IN A LEADING ROLE","A Special Day","no"
1977,"ACTOR IN A LEADING ROLE","Saturday Night Fever","no"
1977,"ACTOR IN A SUPPORTING ROLE","The Turning Point","no"
1977,"ACTOR IN A SUPPORTING ROLE","Equus","no"
1977,"ACTOR IN A SUPPORTING ROLE","Star Wars","no"
1977,"ACTOR IN A SUPPORTING ROLE","Julia","yes"
1977,"ACTOR IN A SUPPORTING ROLE","Julia","no"
1977,"ACTRESS IN A LEADING ROLE","The Turning Point","no"
1977,"ACTRESS IN A LEADING ROLE","Julia","no"
1977,"ACTRESS IN A LEADING ROLE","Annie Hall","yes"
1977,"ACTRESS IN A LEADING ROLE","The Turning Point","no"
1977,"ACTRESS IN A LEADING ROLE","The Goodbye Girl","no"
1977,"ACTRESS IN A SUPPORTING ROLE","The Turning Point","no"
1977,"ACTRESS IN A SUPPORTING ROLE","The Goodbye Girl","no"
1977,"ACTRESS IN A SUPPORTING ROLE","Close Encounters of the Third Kind","no"
1977,"ACTRESS IN A SUPPORTING ROLE","Julia","yes"
1977,"ACTRESS IN A SUPPORTING ROLE","Looking for Mr. Goodbar","no"
1977,"CINEMATOGRAPHY","Close Encounters of the Third Kind","yes"
1977,"CINEMATOGRAPHY","Islands in the Stream","no"
1977,"CINEMATOGRAPHY","Julia","no"
1977,"CINEMATOGRAPHY","Looking for Mr. Goodbar","no"
1977,"CINEMATOGRAPHY","The Turning Point","no"
1977,"COSTUME DESIGN","Airport '77","no"
1977,"COSTUME DESIGN","Julia","no"
1977,"COSTUME DESIGN","A Little Night Music","no"
1977,"COSTUME DESIGN","The Other Side of Midnight","no"
1977,"COSTUME DESIGN","Star Wars","yes"
1977,"DIRECTING","Annie Hall","yes"
1977,"DIRECTING","Close Encounters of the Third Kind","no"
1977,"DIRECTING","Julia","no"
1977,"DIRECTING","Star Wars","no"
1977,"DIRECTING","The Turning Point","no"
1977,"FILM EDITING","Close Encounters of the Third Kind","no"
1977,"FILM EDITING","Julia","no"
1977,"FILM EDITING","Smokey and the Bandit","no"
1977,"FILM EDITING","Star Wars","yes"
1977,"FILM EDITING","The Turning Point","no"
1977,"BEST PICTURE","Annie Hall","yes"
1977,"BEST PICTURE","The Goodbye Girl","no"
1977,"BEST PICTURE","Julia","no"
1977,"BEST PICTURE","Star Wars","no"
1977,"BEST PICTURE","The Turning Point","no"
1978,"ACTOR IN A LEADING ROLE","Heaven Can Wait","no"
1978,"ACTOR IN A LEADING ROLE","The Buddy Holly Story","no"
1978,"ACTOR IN A LEADING ROLE","The Deer Hunter","no"
1978,"ACTOR IN A LEADING ROLE","The Boys from Brazil","no"
1978,"ACTOR IN A LEADING ROLE","Coming Home","yes"
1978,"ACTOR IN A SUPPORTING ROLE","Coming Home","no"
1978,"ACTOR IN A SUPPORTING ROLE","Comes a Horseman","no"
1978,"ACTOR IN A SUPPORTING ROLE","Midnight Express","no"
1978,"ACTOR IN A SUPPORTING ROLE","The Deer Hunter","yes"
1978,"ACTOR IN A SUPPORTING ROLE","Heaven Can Wait","no"
1978,"ACTRESS IN A LEADING ROLE","Autumn Sonata","no"
1978,"ACTRESS IN A LEADING ROLE","Same Time; Next Year","no"
1978,"ACTRESS IN A LEADING ROLE","An Unmarried Woman","no"
1978,"ACTRESS IN A LEADING ROLE","Coming Home","yes"
1978,"ACTRESS IN A LEADING ROLE","Interiors","no"
1978,"ACTRESS IN A SUPPORTING ROLE","Heaven Can Wait","no"
1978,"ACTRESS IN A SUPPORTING ROLE","Coming Home","no"
1978,"ACTRESS IN A SUPPORTING ROLE","California Suite","yes"
1978,"ACTRESS IN A SUPPORTING ROLE","Interiors","no"
1978,"ACTRESS IN A SUPPORTING ROLE","The Deer Hunter","no"
1978,"CINEMATOGRAPHY","Days of Heaven","yes"
1978,"CINEMATOGRAPHY","The Deer Hunter","no"
1978,"CINEMATOGRAPHY","Heaven Can Wait","no"
1978,"CINEMATOGRAPHY","Same Time; Next Year","no"
1978,"CINEMATOGRAPHY","The Wiz","no"
1978,"COSTUME DESIGN","Caravans","no"
1978,"COSTUME DESIGN","Days of Heaven","no"
1978,"COSTUME DESIGN","Death on the Nile","yes"
1978,"COSTUME DESIGN","The Swarm","no"
1978,"COSTUME DESIGN","The Wiz","no"
1978,"DIRECTING","Coming Home","no"
1978,"DIRECTING","The Deer Hunter","yes"
1978,"DIRECTING","Heaven Can Wait","no"
1978,"DIRECTING","Interiors","no"
1978,"DIRECTING","Midnight Express","no"
1978,"FILM EDITING","The Boys from Brazil","no"
1978,"FILM EDITING","Coming Home","no"
1978,"FILM EDITING","The Deer Hunter","yes"
1978,"FILM EDITING","Midnight Express","no"
1978,"FILM EDITING","Superman","no"
1978,"BEST PICTURE","Coming Home","no"
1978,"BEST PICTURE","The Deer Hunter","yes"
1978,"BEST PICTURE","Heaven Can Wait","no"
1978,"BEST PICTURE","Midnight Express","no"
1978,"BEST PICTURE","An Unmarried Woman","no"
1979,"ACTOR IN A LEADING ROLE","Kramer vs. Kramer","yes"
1979,"ACTOR IN A LEADING ROLE","The China Syndrome","no"
1979,"ACTOR IN A LEADING ROLE","...And Justice for All","no"
1979,"ACTOR IN A LEADING ROLE","All That Jazz","no"
1979,"ACTOR IN A LEADING ROLE","Being There","no"
1979,"ACTOR IN A SUPPORTING ROLE","Being There","yes"
1979,"ACTOR IN A SUPPORTING ROLE","Apocalypse Now","no"
1979,"ACTOR IN A SUPPORTING ROLE","The Rose","no"
1979,"ACTOR IN A SUPPORTING ROLE","Kramer vs. Kramer","no"
1979,"ACTOR IN A SUPPORTING ROLE","The Black Stallion","no"
1979,"ACTRESS IN A LEADING ROLE","Starting Over","no"
1979,"ACTRESS IN A LEADING ROLE","Norma Rae","yes"
1979,"ACTRESS IN A LEADING ROLE","The China Syndrome","no"
1979,"ACTRESS IN A LEADING ROLE","Chapter Two","no"
1979,"ACTRESS IN A LEADING ROLE","The Rose","no"
1979,"ACTRESS IN A SUPPORTING ROLE","Kramer vs. Kramer","no"
1979,"ACTRESS IN A SUPPORTING ROLE","Breaking Away","no"
1979,"ACTRESS IN A SUPPORTING ROLE","Starting Over","no"
1979,"ACTRESS IN A SUPPORTING ROLE","Manhattan","no"
1979,"ACTRESS IN A SUPPORTING ROLE","Kramer vs. Kramer","yes"
1979,"CINEMATOGRAPHY","All That Jazz","no"
1979,"CINEMATOGRAPHY","Apocalypse Now","yes"
1979,"CINEMATOGRAPHY","The Black Hole","no"
1979,"CINEMATOGRAPHY","Kramer vs. Kramer","no"
1979,"CINEMATOGRAPHY","1941","no"
1979,"COSTUME DESIGN","Agatha","no"
1979,"COSTUME DESIGN","All That Jazz","yes"
1979,"COSTUME DESIGN","Butch and Sundance: The Early Days","no"
1979,"COSTUME DESIGN","The Europeans","no"
1979,"COSTUME DESIGN","La Cage aux Folles","no"
1979,"DIRECTING","All That Jazz","no"
1979,"DIRECTING","Apocalypse Now","no"
1979,"DIRECTING","Breaking Away","no"
1979,"DIRECTING","Kramer vs. Kramer","yes"
1979,"DIRECTING","La Cage aux Folles","no"
1979,"FILM EDITING","All That Jazz","yes"
1979,"FILM EDITING","Apocalypse Now","no"
1979,"FILM EDITING","The Black Stallion","no"
1979,"FILM EDITING","Kramer vs. Kramer","no"
1979,"FILM EDITING","The Rose","no"
1979,"BEST PICTURE","All That Jazz","no"
1979,"BEST PICTURE","Apocalypse Now","no"
1979,"BEST PICTURE","Breaking Away","no"
1979,"BEST PICTURE","Kramer vs. Kramer","yes"
1979,"BEST PICTURE","Norma Rae","no"
1980,"ACTOR IN A LEADING ROLE","Raging Bull","yes"
1980,"ACTOR IN A LEADING ROLE","The Great Santini","no"
1980,"ACTOR IN A LEADING ROLE","The Elephant Man","no"
1980,"ACTOR IN A LEADING ROLE","Tribute","no"
1980,"ACTOR IN A LEADING ROLE","The Stunt Man","no"
1980,"ACTOR IN A SUPPORTING ROLE","Ordinary People","no"
1980,"ACTOR IN A SUPPORTING ROLE","Ordinary People","yes"
1980,"ACTOR IN A SUPPORTING ROLE","The Great Santini","no"
1980,"ACTOR IN A SUPPORTING ROLE","Raging Bull","no"
1980,"ACTOR IN A SUPPORTING ROLE","Melvin and Howard","no"
1980,"ACTRESS IN A LEADING ROLE","Resurrection","no"
1980,"ACTRESS IN A LEADING ROLE","Private Benjamin","no"
1980,"ACTRESS IN A LEADING ROLE","Ordinary People","no"
1980,"ACTRESS IN A LEADING ROLE","Gloria","no"
1980,"ACTRESS IN A LEADING ROLE","Coal Miner's Daughter","yes"
1980,"ACTRESS IN A SUPPORTING ROLE","Private Benjamin","no"
1980,"ACTRESS IN A SUPPORTING ROLE","Resurrection","no"
1980,"ACTRESS IN A SUPPORTING ROLE","Raging Bull","no"
1980,"ACTRESS IN A SUPPORTING ROLE","Inside Moves","no"
1980,"ACTRESS IN A SUPPORTING ROLE","Melvin and Howard","yes"
1980,"CINEMATOGRAPHY","The Blue Lagoon","no"
1980,"CINEMATOGRAPHY","Coal Miner's Daughter","no"
1980,"CINEMATOGRAPHY","The Formula","no"
1980,"CINEMATOGRAPHY","Raging Bull","no"
1980,"CINEMATOGRAPHY","Tess","yes"
1980,"COSTUME DESIGN","The Elephant Man","no"
1980,"COSTUME DESIGN","My Brilliant Career","no"
1980,"COSTUME DESIGN","Somewhere in Time","no"
1980,"COSTUME DESIGN","Tess","yes"
1980,"COSTUME DESIGN","When Time Ran Out","no"
1980,"DIRECTING","The Elephant Man","no"
1980,"DIRECTING","Ordinary People","yes"
1980,"DIRECTING","Raging Bull","no"
1980,"DIRECTING","The Stunt Man","no"
1980,"DIRECTING","Tess","no"
1980,"FILM EDITING","Coal Miner's Daughter","no"
1980,"FILM EDITING","The Competition","no"
1980,"FILM EDITING","The Elephant Man","no"
1980,"FILM EDITING","Fame","no"
1980,"FILM EDITING","Raging Bull","yes"
1980,"BEST PICTURE","Coal Miner's Daughter","no"
1980,"BEST PICTURE","The Elephant Man","no"
1980,"BEST PICTURE","Ordinary People","yes"
1980,"BEST PICTURE","Raging Bull","no"
1980,"BEST PICTURE","Tess","no"
1981,"ACTOR IN A LEADING ROLE","Reds","no"
1981,"ACTOR IN A LEADING ROLE","On Golden Pond","yes"
1981,"ACTOR IN A LEADING ROLE","Atlantic City","no"
1981,"ACTOR IN A LEADING ROLE","Arthur","no"
1981,"ACTOR IN A LEADING ROLE","Absence of Malice","no"
1981,"ACTOR IN A SUPPORTING ROLE","Only When I Laugh","no"
1981,"ACTOR IN A SUPPORTING ROLE","Arthur","yes"
1981,"ACTOR IN A SUPPORTING ROLE","Chariots of Fire","no"
1981,"ACTOR IN A SUPPORTING ROLE","Reds","no"
1981,"ACTOR IN A SUPPORTING ROLE","Ragtime","no"
1981,"ACTRESS IN A LEADING ROLE","On Golden Pond","yes"
1981,"ACTRESS IN A LEADING ROLE","Reds","no"
1981,"ACTRESS IN A LEADING ROLE","Only When I Laugh","no"
1981,"ACTRESS IN A LEADING ROLE","Atlantic City","no"
1981,"ACTRESS IN A LEADING ROLE","The French Lieutenant's Woman","no"
1981,"ACTRESS IN A SUPPORTING ROLE","Absence of Malice","no"
1981,"ACTRESS IN A SUPPORTING ROLE","On Golden Pond","no"
1981,"ACTRESS IN A SUPPORTING ROLE","Only When I Laugh","no"
1981,"ACTRESS IN A SUPPORTING ROLE","Ragtime","no"
1981,"ACTRESS IN A SUPPORTING ROLE","Reds","yes"
1981,"CINEMATOGRAPHY","Excalibur","no"
1981,"CINEMATOGRAPHY","On Golden Pond","no"
1981,"CINEMATOGRAPHY","Ragtime","no"
1981,"CINEMATOGRAPHY","Raiders of the Lost Ark","no"
1981,"CINEMATOGRAPHY","Reds","yes"
1981,"COSTUME DESIGN","Chariots of Fire","yes"
1981,"COSTUME DESIGN","The French Lieutenant's Woman","no"
1981,"COSTUME DESIGN","Pennies from Heaven","no"
1981,"COSTUME DESIGN","Ragtime","no"
1981,"COSTUME DESIGN","Reds","no"
1981,"DIRECTING","Atlantic City","no"
1981,"DIRECTING","Chariots of Fire","no"
1981,"DIRECTING","On Golden Pond","no"
1981,"DIRECTING","Raiders of the Lost Ark","no"
1981,"DIRECTING","Reds","yes"
1981,"FILM EDITING","Chariots of Fire","no"
1981,"FILM EDITING","The French Lieutenant's Woman","no"
1981,"FILM EDITING","On Golden Pond","no"
1981,"FILM EDITING","Raiders of the Lost Ark","yes"
1981,"FILM EDITING","Reds","no"
1981,"BEST PICTURE","Atlantic City","no"
1981,"BEST PICTURE","Chariots of Fire","yes"
1981,"BEST PICTURE","On Golden Pond","no"
1981,"BEST PICTURE","Raiders of the Lost Ark","no"
1981,"BEST PICTURE","Reds","no"
1982,"ACTOR IN A LEADING ROLE","Tootsie","no"
1982,"ACTOR IN A LEADING ROLE","Gandhi","yes"
1982,"ACTOR IN A LEADING ROLE","Missing","no"
1982,"ACTOR IN A LEADING ROLE","The Verdict","no"
1982,"ACTOR IN A LEADING ROLE","My Favorite Year","no"
1982,"ACTOR IN A SUPPORTING ROLE","The Best Little Whorehouse in Texas","no"
1982,"ACTOR IN A SUPPORTING ROLE","An Officer and a Gentleman","yes"
1982,"ACTOR IN A SUPPORTING ROLE","The World According to Garp","no"
1982,"ACTOR IN A SUPPORTING ROLE","The Verdict","no"
1982,"ACTOR IN A SUPPORTING ROLE","Victor/Victoria","no"
1982,"ACTRESS IN A LEADING ROLE","Victor/Victoria","no"
1982,"ACTRESS IN A LEADING ROLE","Frances","no"
1982,"ACTRESS IN A LEADING ROLE","Missing","no"
1982,"ACTRESS IN A LEADING ROLE","Sophie's Choice","yes"
1982,"ACTRESS IN A LEADING ROLE","An Officer and a Gentleman","no"
1982,"ACTRESS IN A SUPPORTING ROLE","The World According to Garp","no"
1982,"ACTRESS IN A SUPPORTING ROLE","Tootsie","no"
1982,"ACTRESS IN A SUPPORTING ROLE","Tootsie","yes"
1982,"ACTRESS IN A SUPPORTING ROLE","Frances","no"
1982,"ACTRESS IN A SUPPORTING ROLE","Victor/Victoria","no"
1982,"CINEMATOGRAPHY","Das Boot","no"
1982,"CINEMATOGRAPHY","E.T. The Extra-Terrestrial","no"
1982,"CINEMATOGRAPHY","Gandhi","yes"
1982,"CINEMATOGRAPHY","Sophie's Choice","no"
1982,"CINEMATOGRAPHY","Tootsie","no"
1982,"COSTUME DESIGN","Gandhi","yes"
1982,"COSTUME DESIGN","La Traviata","no"
1982,"COSTUME DESIGN","Sophie's Choice","no"
1982,"COSTUME DESIGN","Tron","no"
1982,"COSTUME DESIGN","Victor/Victoria","no"
1982,"DIRECTING","Das Boot","no"
1982,"DIRECTING","E.T. The Extra-Terrestrial","no"
1982,"DIRECTING","Gandhi","yes"
1982,"DIRECTING","Tootsie","no"
1982,"DIRECTING","The Verdict","no"
1982,"FILM EDITING","Das Boot","no"
1982,"FILM EDITING","E.T. The Extra-Terrestrial","no"
1982,"FILM EDITING","Gandhi","yes"
1982,"FILM EDITING","An Officer and a Gentleman","no"
1982,"FILM EDITING","Tootsie","no"
1982,"BEST PICTURE","E.T. The Extra-Terrestrial","no"
1982,"BEST PICTURE","Gandhi","yes"
1982,"BEST PICTURE","Missing","no"
1982,"BEST PICTURE","Tootsie","no"
1982,"BEST PICTURE","The Verdict","no"
1983,"ACTOR IN A LEADING ROLE","Educating Rita","no"
1983,"ACTOR IN A LEADING ROLE","Reuben; Reuben","no"
1983,"ACTOR IN A LEADING ROLE","The Dresser","no"
1983,"ACTOR IN A LEADING ROLE","Tender Mercies","yes"
1983,"ACTOR IN A LEADING ROLE","The Dresser","no"
1983,"ACTOR IN A SUPPORTING ROLE","To Be or Not to Be","no"
1983,"ACTOR IN A SUPPORTING ROLE","Terms of Endearment","no"
1983,"ACTOR IN A SUPPORTING ROLE","Terms of Endearment","yes"
1983,"ACTOR IN A SUPPORTING ROLE","The Right Stuff","no"
1983,"ACTOR IN A SUPPORTING ROLE","Cross Creek","no"
1983,"ACTRESS IN A LEADING ROLE","Testament","no"
1983,"ACTRESS IN A LEADING ROLE","Terms of Endearment","yes"
1983,"ACTRESS IN A LEADING ROLE","Silkwood","no"
1983,"ACTRESS IN A LEADING ROLE","Educating Rita","no"
1983,"ACTRESS IN A LEADING ROLE","Terms of Endearment","no"
1983,"ACTRESS IN A SUPPORTING ROLE","Silkwood","no"
1983,"ACTRESS IN A SUPPORTING ROLE","The Big Chill","no"
1983,"ACTRESS IN A SUPPORTING ROLE","The Year of Living Dangerously","yes"
